FLNC PHLDB2
PELI1 RIMS4
PELI1 LCN2
ANXA3 UNC119
ANXA3 UBR1
ANXA3 EMG1
ANXA3 IGSF21
ANXA3 REG3A
KLF6 EHMT2
KLF6 KLF4
KLF6 LCOR
KLF6 GTF3C1
KLF6 POLA2
KLF6 PNO1
KLF6 CELSR2
KLF6 APOM
BMX STAT3
BMX EGFR
BMX STAT1
BMX ERBB2
BMX PTK2
BMX SRC
BMX PTPN21
BMX RUFY1
BMX PAK1
BMX STAT5A
BMX CAV1
BMX ITK
BMX BTK
BMX CASP3
BMX RUFY2
BMX TEC
BMX PIM1
BMX RAP1A
BMX CRK
BMX KDR
BMX TNFRSF1B
BMX BIRC2
ANK2 MAP1LC3A
ANK2 SIGMAR1
ANK2 GRB2
ANK2 OBSCN
ANK2 SPTBN1
ANK2 SPTAN1
ANK2 NCK1
ANK2 GABARAP
ANK2 L1CAM
ANK2 HIF1AN
ANK2 TAF9
ANK2 TNIK
ANK2 DNAJB1
ANK2 DCTN4
ANK2 CEP120
ANK2 SLC8A1
ANK2 NRCAM
ANK2 MTERF1
ANK2 SPTB
ANK2 EPB42
RPS6KA2 SRF
RPS6KA2 CREBBP
RPS6KA2 MAPK1
RPS6KA2 SYK
RPS6KA2 GSK3B
RPS6KA2 CSNK2B
RPS6KA2 CREB1
RPS6KA2 CEBPB
RPS6KA2 ATF4
RPS6KA2 FOS
RPS6KA2 PRKCA
RPS6KA2 MAPK3
RPS6KA2 CDKN1B
RPS6KA2 MAGI1
RPS6KA2 BRAF
RPS6KA2 TSC2
RPS6KA2 BAD
RPS6KA2 MAP2K1
RPS6KA2 PRKCE
RPS6KA2 NFATC4
RPS6KA2 RPS6KA1
RPS6KA2 STK11
RPS6KA2 L1CAM
RPS6KA2 SLC9A1
RPS6KA2 DAPK1
RPS6KA2 RPS6
RPS6KA2 GRSF1
RPS6KA2 RRN3
RPS6KA2 FDX2
RPS6KA2 EEF2K
RPS6KA2 GMFB
RPS6KA2 SHANK1
RPS6KA2 PSD3
GRK5 CAV1
GRK5 SNCA
GRK5 DDB1
GRK5 ADRB2
GRK5 GIT1
GRK5 CABP1
GRK5 TBXA2R
GRK5 CUL4B
GRK5 DLGAP2
GRK5 CALM2
GRK5 AVPR2
GRK5 SNCG
GRK5 BDKRB2
GRK5 SNCB
GRK5 OXTR
GRK5 RHO
GRK5 MC4R
GRK5 TACR1
GRK5 CHRM2
GRK5 GRK5
GRK5 AVPR1A
GRK5 AVPR1B
GRK5 RCVRN
SMG1 RUVBL2
SMG1 CDH5
SMG1 RUVBL1
SMG1 PRKCI
SMG1 SMAD9
SMG1 UPF1
SMG1 EIF4A3
SMG1 TTI1
SMG1 TELO2
SMG1 POLR2E
SMG1 UPF2
SMG1 UPF3B
SMG1 MAGOH
SMG1 RBM8A
SMG1 UPF3A
SMG1 SMG8
SMG1 SMG9
SMG1 EIF4A2
SMG1 GSPT2
SMG1 SMG1
SMG1 ETF1
SMG1 GSPT1
SAT1 KAT5
SAT1 CSNK2A1
SAT1 MCM5
SAT1 HIF1A
SAT1 LUC7L2
SAT1 APLP1
SAT1 UTP14A
SAT1 KAT7
SAT1 CHD3
SAT1 UBE2D3
SAT1 RACK1
SAT1 NTAQ1
SAT1 CASP7
SAT1 CDC42EP1
SAT1 USHBP1
SAT1 TXN2
SAT1 TSC22D4
SAT1 EIF3D
SAT1 EEF1G
SAT1 HOXB6
SAT1 MTA1
SAT1 CSNK2A2
SAT1 ZHX1
SAT1 DDX39A
SAT1 SNAI2
SAT1 MED31
SAT1 CRMP1
SAT1 SETDB1
SAT1 VASP
SAT1 TLE1
SAT1 COPS6
SAT1 GDF9
SAT1 UNC119
SAT1 LRIF1
SAT1 ITGA9
SAT1 FTSJ3
SAT1 EPHB6
SAT1 DMRT3
SAT1 DGKZ
SAT1 KCNA4
SAT1 RBM17
SAT1 TCF25
SAT1 TACO1
SAT1 SAT2
SAT1 LNX1
SAT1 HOXB9
SAT1 FAM86C1P
SAT1 SAT1
SAT1 CCDC148
SAT1 NIF3L1
SAT1 DIPK1B
SAT1 TUBB2B
SAT1 INO80C
SAT1 SEPHS1
SAT1 DNPEP
SAT1 PTN
SAT1 AOC3
SAT1 CEP126
SAT1 B4GALT3
SAT1 RBM48
SAT1 NMRK2
SAT1 FAM86JP
SAT1 ARMCX3
SAT1 FUNDC2
SAT1 PLGRKT
SAT1 ERG28
SAT1 SRM
SAT1 HSPE1
SAT1 ODC1
SAT1 EVA1A
SAT1 CCDC90B
SAT1 FAM156A
SAT1 TP53TG1
SAT1 RIF1
SAT1 GBP7
SAT1 GBP2
SAT1 TUBB2A
SAT1 AOC1
SAT1 MAOB
SAT1 AOC2
SAT1 RPLP1
SAT1 C19orf25
SAT1 ABCB8
SAT1 SARAF
SAT1 MRPL9
SAT1 GAS2L2
SAT1 LHX3
SAT1 PSMA1
SAT1 KHDC4
SAT1 MYPOP
SAT1 FH
SAT1 TNNI1
SAT1 COX6C
SAT1 ABHD15
SAT1 RPP25
SAT1 FAM228A
SAT1 LYRM7
SAT1 TEX43
SAT1 BHLHA9
SAT1 MRPL12
SERPINB9 XRCC6
SERPINB9 ECH1
SERPINB9 BRD7
SERPINB9 TRAF5
SERPINB9 ZHX1
SERPINB9 PRPF40A
SERPINB9 MED31
SERPINB9 CRMP1
SERPINB9 SETDB1
SERPINB9 TLE1
SERPINB9 COPS6
SERPINB9 GDF9
SERPINB9 UNC119
SERPINB9 LRIF1
SERPINB9 TUBB2A
SERPINB9 RIF1
SERPINB9 RBM48
SERPINB9 UBR1
SERPINB9 TUBB2B
SERPINB9 GZMB
SERPINB9 GBP2
SERPINB9 CCDC90B
SERPINB9 ERG28
SERPINB9 EEF1A1P5
SERPINB9 IGSF21
SERPINB9 GBP7
SERPINB9 PLEKHM1
SERPINB9 CASP4
EPHA3 CDKN2A
EPHA3 SRC
EPHA3 FYN
EPHA3 ABL1
EPHA3 CRK
EPHA3 EFNB1
EPHA3 RUFY1
EPHA3 EFNB2
EPHA3 CALM2
EPHA3 EFNA1
EPHA3 EFNA5
EPHA3 EFNA2
EPHA3 EFNA4
EPHA3 ADAM10
EPHA3 EPHA3
EPHA3 RUFY2
EPHA3 EFNA3
SRF HOPX
SRF ETV4
HOPX TCF12
HOPX HSP90AA1
HOPX PICK1
HOPX EPC1
HOPX TLX3
HOPX ZSCAN1
HOPX HOXB9
CREBBP EBF1
CREBBP MECOM
CREBBP EPAS1
CREBBP ABCA1
CREBBP HES1
CREBBP UBTF
EBF1 PAX5
EBF1 ZNF423
EBF1 HOMEZ
EBF1 ATPAF2
EBF1 CD79A
EBF1 IGLL1
EBF1 VPREB1
EBF1 EBF1
EBF1 POU6F2
MECOM HIC1
MECOM KAT2B
MECOM CTBP2
MECOM CTBP1
MECOM RBBP4
MECOM SUV39H1
MECOM MBD3
MECOM MTA1
MECOM RABGAP1L
MECOM MAPK6
MECOM UXT
MECOM MECOM
MECOM CLIC3
EPAS1 KLHL20
EPAS1 SIRT1
EPAS1 TFAP2A
EPAS1 APC
EPAS1 ARNT
EPAS1 NDN
EPAS1 MITF
EPAS1 VHL
EPAS1 ARNT2
EPAS1 ARNTL
EPAS1 IKBKG
EPAS1 SOX10
EPAS1 F12
EPAS1 EGLN3
EPAS1 EPAS1
EPAS1 EGLN2
EPAS1 TET1
EPAS1 PDPK1
EPAS1 PSMC3
EPAS1 EIF3E
EPAS1 MAX
EPAS1 MEF2C
EPAS1 BBS4
EPAS1 PDK1
EPAS1 BBS2
EPAS1 BBS1
EPAS1 ARNTL2
EPAS1 USP20
ABCA1 CSNK2A1
ABCA1 APOA1
ABCA1 COPS2
ABCA1 LIMK1
ABCA1 ARHGEF12
ABCA1 DLG5
ABCA1 GOPC
ABCA1 PRKACA
ABCA1 SREBF2
ABCA1 FADD
ABCA1 PRPF8
ABCA1 RAPGEF6
ABCA1 ARHGEF11
ABCA1 LIN7A
ABCA1 LIN7C
ABCA1 NR1H2
ABCA1 PDZK1
ABCA1 XPC
ABCA1 LIN7B
ABCA1 SNTA1
ABCA1 SNTB2
ABCA1 SNTB1
ABCA1 DTNB
ABCA1 MPDZ
ABCA1 DLG3
ABCA1 MPP6
ABCA1 SDHB
ABCA1 DLG2
ABCA1 LMO7
ABCA1 AOX1
ABCA1 SHANK1
ABCA1 PDLIM4
ABCA1 RIMS2
ABCA1 PDLIM3
ABCA1 PLTP
HES1 NR4A1
HES1 STAT3
HES1 SIRT1
HES1 H3-3A
HES1 PARP1
HES1 PTK2
HES1 SRC
HES1 JAK2
HES1 PRKCD
HES1 TLE1
HES1 FANCA
HES1 FANCG
HES1 FANCE
HES1 FANCF
HES1 FANCL
HES1 RUNX2
HES1 TLE2
HES1 NHLH2
HES1 FHL1
HES1 PRKCB
HES1 CAMK2D
HES1 PRKCI
HES1 PRKCG
HES1 PRKCE
HES1 POLR2A
HES1 UBQLN1
HES1 PRKCZ
HES1 H4-16
HES1 H3C14
HES1 FOXG1
HES1 H3C3
HES1 PRKCH
HES1 HMGCL
HES1 ID3
HES1 NUDT3
HES1 ID4
HES1 HES6
HES1 PRKCQ
HES1 APCS
HES1 KAT2B
HES1 PRKCA
HES1 ID2
HES1 NONO
HES1 HEY2
HES1 PTGDS
HES1 CSNK1E
HES1 YWHAB
HES1 ID1
HES1 HMGB1
PDGFC PDGFRA
TNIK MAPK1
TNIK GSN
TNIK BCAP31
TNIK SET
TNIK CLU
TNIK LRRC59
TNIK PRMT1
TNIK STRAP
TNIK NEDD4
TNIK CALM3
TNIK RAP2A
TNIK ANXA2
TNIK FKBP3
TNIK RUVBL2
TNIK OTUB1
TNIK ECHS1
TNIK CACYBP
TNIK TCF7L2
TNIK AKAP9
TNIK SPTBN1
TNIK IMPDH2
TNIK EIF3H
TNIK EIF3M
TNIK NCK1
TNIK HNRNPA3
TNIK PPP2R1A
TNIK RPS14
TNIK ACTR2
TNIK CBR1
TNIK SLC9A1
TNIK PDE4DIP
TNIK GLRX3
TNIK RCC1
TNIK NAA15
TNIK PCBP1
TNIK PCMT1
TNIK SEPTIN4
TNIK UCHL1
TNIK COPB2
TNIK FSCN1
TNIK NRAS
TNIK DISC1
TNIK SNRPB2
TNIK MRPS16
TNIK NEFM
TNIK SF3B6
TNIK HARS1
TNIK PSMA1
TNIK MTHFD1
TNIK TYMS
TNIK CALM2
TNIK TFAM
TNIK CNKSR2
TNIK DST
TNIK PSMC1
TNIK RPN2
TNIK PSMA2
TNIK CYCS
TNIK PSMD6
TNIK DHCR7
TNIK ACAT2
TNIK ACAT1
TNIK TBCA
TNIK RRM1
TNIK WWC1
TNIK MRPL14
TNIK SARS1
TNIK PSMD13
TNIK PCBP3
TNIK SORD
TNIK RANBP1
TNIK EMC1
TNIK TRIM2
TNIK SETD4
TNIK NUDC
TNIK TEAD3
TNIK PPP1R13B
TNIK MYT1L
TNIK PDCD5
TNIK SOD2
TNIK PSAT1
TNIK CMPK1
TNIK GOT1
TNIK BUB3
TNIK DSTN
TNIK PSMD1
TNIK SRGAP3
TNIK TRMT112
TNIK ACP1
TNIK CNPY2
TNIK RCC2
TNIK PRPSAP1
TNIK PPIH
TNIK NANS
HEY2 SIRT1
HEY2 ARNT
HEY2 HTT
HEY2 PDLIM7
HEY2 KRTAP5-9
HEY2 RBPMS
HEY2 HAND1
HEY2 HAND2
HEY2 HEY2
HEY2 KRTAP8-1
HEY2 KRTAP6-2
HEY2 CYSRT1
HEY2 KRTAP1-1
HEY2 KRTAP11-1
HEY2 KRTAP6-1
HEY2 KRTAP3-1
HEY2 KRTAP4-4
NR4A1 ERC1
ERC1 SMAD2
ERC1 CHUK
ERC1 NFKBIA
ERC1 PPFIA1
ERC1 IKBKB
ERC1 PHB
ERC1 IKBKG
ERC1 MAP2K7
ERC1 NIN
ERC1 RAB6A
ERC1 RIMS1
ERC1 OFD1
ERC1 CEP135
ERC1 KBTBD7
ERC1 TWF2
ERC1 RAB6B
ERC1 ERC1
STAT3 FGFR2
STAT3 IL6R
STAT3 LEPR
STAT3 BCKDK
FGFR2 PLCG1
FGFR2 SHC1
FGFR2 HGS
FGFR2 STAT5A
FGFR2 NEDD4
FGFR2 CBL
FGFR2 FYN
FGFR2 PIK3R1
FGFR2 PTPN6
FGFR2 FRS2
FGFR2 PTK2B
FGFR2 ITGA5
FGFR2 PAK4
FGFR2 FGF7
FGFR2 FGF2
FGFR2 FGF1
FGFR2 FGFR2
FGFR2 FGF10
FGFR2 FGF5
FGFR2 FGF8
FGFR2 LYN
FGFR2 FGF23
FGFR2 FGF17
FGFR2 CACNA1D
FGFR2 EPHA4
FGFR2 STAT5B
FGFR2 FGF6
FGFR2 FGF9
FGFR2 FGF3
FGFR2 FGF18
FGFR2 FGF4
IL6R JAK1
IL6R SRC
IL6R ADRB2
IL6R IL6ST
IL6R WWP2
IL6R MAGI1
IL6R WWP1
IL6R SGTB
IL6R CNTF
IL6R IL6R
IL6R ERAP1
LEPR PIN1
LEPR PTPN11
LEPR JAK2
LEPR CLU
LEPR CSNK2B
LEPR GRB2
LEPR USP8
LEPR SNX1
LEPR SOCS3
LEPR SNX2
LEPR PTPRJ
LEPR NDN
LEPR JAK3
LEPR DGKZ
LEPR PTPRC
LEPR LEPR
LEPR LEP
LEPR SNX6
LEPR SNX4
LEPR APOD
LEPR LEPROT
BRCA1 ITPRID2
ATF2 ITPRID2
ATF2 FAM13A
CSK CAV1
CSK PAG1
CSK PRAG1
CSK PTPRJ
CSK PTPRG
CSK PTPRZ1
KPNA2 ARL4A
KPNA2 PRKD3
ETS2 POU5F1
MAPK1 PTPRE
MAPK1 CTSD
MAPK1 PDE4B
MAPK1 CAV1
MAPK1 ADAM17
MAPK1 UBTF
MAPK1 DUSP3
ABL1 CAV1
ABL1 PAG1
ABL1 ABR
ABL1 DNM3
ABL1 CTNND2
ABL1 DAAM1
ABL1 SYNJ2
ABL1 RGS20
ABL1 ASB16
ABL1 NCKAP5
NFE2L2 MAFF
MBD3 ICA1
GSK3B SNCAIP
GSK3B DPYSL2
PRKD1 MT2A
PRKD1 NOS1
PRKD1 PRKD3
PRKD1 PTRH2
PIN1 SNCAIP
EWSR1 SLC1A1
EWSR1 POU5F1
HIF1A ELOB
HIF1A PLD1
HIF1A ETV4
RBM39 DHX8
COP1 ETV4
COP1 MVP
FOS MAN1A2
FOS GNG11
FOS TMSB10
FOS BMPR1A
FOS MT2A
CSNK2A1 SNCAIP
CSNK2A1 FGF2
CSNK2A1 ABCC1
CSNK2A1 PLD1
CSNK2A1 TFPI
CSNK2A1 MYL12B
CSNK2A1 CAV1
CSNK2A1 PRNP
CSNK2A1 UBTF
CSNK2A1 LEO1
FOSL2 CYTH1
SMAD2 CAV1
SMAD2 DOCK8
SMAD2 BMPR1B
SMAD2 STAMBPL1
SMAD2 SEMA6A
SMAD2 TUBA1B
SMAD2 ETV4
NACA BTF3
CREB5 RNF144B
CREB5 RGS20
CREB5 SPRY1
CREB5 COL8A1
CREB5 PCSK5
CREB5 TSPAN4
RUNX2 UBTF
NFE2L1 MAFF
APLP2 PRNP
HSP90AA1 BMPR1A
HSP90AA1 NOS1
HSP90AA1 TANK
SIRT1 LAMA3
SIRT1 KAT8
CLINT1 STAMBPL1
ARIH1 PLD1
USP6 ANKRD44
USP6 ATXN7L3
CRBN BSG
CRBN SLC16A1
SNRNP27 DHX8
STAT1 PDE4DIP
STAT1 FRMD4B
STAT1 DUSP3
VIM IVNS1ABP
TBP UBTF
CSNK2A2 CAV1
CSNK2A2 NRP1
CSNK2A2 TFPI
CSNK2A2 FGF2
CSNK2A2 PRNP
TUBB DPYSL2
TUBB TUBA1B
HSPA8 LAMA3
HSPA8 TANK
HSPA8 AIPL1
NTRK3 DOK5
SERTAD1 ATXN7L3
TGM1 DOCK2
CBFB SPARCL1
HSP90AB1 LAMA3
HSP90AB1 TANK
SUMO2 TUBA1B
SUMO2 KIF18B
UBB SNCAIP
HOOK2 CEP95
LUC7L3 DHX8
MAPRE3 PDE4DIP
DLG4 LRP8
DLG4 NOS1
DLG4 GRIA3
DLG4 KIF13B
DLG4 PTPRG
DLG4 EFNB2
DLG4 LRRC1
DLG4 FZD2
DLG4 KCNJ10
HOXC8 PDE4DIP
HOXC8 BMPR1A
EDN1 ADM
APP CAV1
APP SULF1
APP PRNP
APP CTSD
APP HSPG2
APP EXOC6
APP ADAM17
SOX10 POU5F1
EPHB4 EFNB2
ARRB1 CYTH1
ARRB1 DGKG
ARRB1 MYL12B
ARRB1 CPNE8
ARRB1 IGF2BP2
RPS27A BMPR1B
APOH LRP8
HAP1 MRPS9
SS18 LRP8
FN1 ELOB
FN1 HSPG2
FN1 CXCL12
FN1 CCN2
FN1 CTSD
FN1 FBLN2
HCFC1 KAT8
GTF2F2 VAV3
GTF2F2 MAN1A2
TAF1 UBTF
VAV1 DOCK2
VAV1 PAG1
MUC1 C1GALT1
MUC1 ADGRB3
MUC1 MALL
CD82 SMIM3
CD82 CD9
SLC4A8 CA2
GSK3A DPYSL2
GSK3A PRKD3
DHX9 IVNS1ABP
DHX9 DHX8
HNRNPM IVNS1ABP
HNRNPM TANK
HNRNPM DHX8
NCOA3 BMP6
MT2A SRC
MT2A TFAP2A
MT2A GRB2
MT2A BARD1
MT2A ECT2
MT2A SPINK7
MT2A MTF1
MT2A PAK2
MT2A SHBG
MT2A GPR50
MT2A TFAP4
MT2A ADAMTS4
MT2A EOLA1
UBA52 BMPR1B
HNRNPR DHX8
PLK3 PRNP
MYBBP1A UBTF
TUBA1A TUBA1B
TUBA1A DUSP23
TUBA1A POU5F1
MAPK3 CAV1
MAPK3 PTPRJ
MAPK3 PTPRG
MAPK3 PTPRE
MAPK3 ADAM17
MAPK3 UBTF
MAPK3 DUSP3
PRAP1 ETV4
KRT16 TANK
MRPS2 MRPS9
SHANK1 ADGRL2
RANBP9 TFRC
RANBP9 ENTPD1
CREB3 GPM6A
CREB3 SLC2A3
CREB3 MALL
CREB3 PLPP1
CREB3 SLC19A3
CREB3 SPOCK3
CREB3 SEC61G
TCEAL9 SOD2
PLXNA2 NRP1
CALR FBN1
CALR F8
SUPT6H S100A10
RELL2 TFRC
ACTN4 LAMA3
ACTN4 USP6NL
ACTN4 UBTF
SOX8 POU5F1
CDK9 ELL2
CDK9 AFF3
ZHX1 GNG11
GRIP1 GRIA3
GRIP1 EFNB2
MYRIP CAV1
MYRIP GRB2
MYRIP PIK3R1
MYRIP C1orf216
MYRIP NCK1
MYRIP MYO7A
MYRIP OIP5
MYRIP RAB27B
ATP1A1 ADD1
SPTAN1 ADD1
EPB41L3 CADM1
GJA1 CAV1
GJA1 GJA5
GJA1 GJC1
TPM2 PLCG1
TPM2 GRB2
TPM2 MAP4K5
TPM2 MRFAP1
TPM2 PDLIM7
TPM2 ABI2
TPM2 SKIL
TPM2 S100A4
TPM2 TFPT
TPM2 RRAD
TPM2 EPB41
TPM2 FARS2
TPM2 STMN1
TPM2 HDDC3
TPM2 SNAPIN
TPM2 TPM1
TPM2 S100A2
TPM2 TPM2
TPM2 MCC
TPM2 MESD
TPM2 ZNF785
TPM2 ZNF229
NSF PTPRJ
NSF GRIA3
NSF RGS20
NSF PTPRG
UQCRB TUSC3
TNF TANK
TNF PTPRZ1
TNF SPARCL1
TNF ADAM17
FAM13A RAPGEF2
FAM13A MEF2C
PRKDC KAT8
MMP1 BSG
MMP1 ITGA2
MMP1 TFPI
MMP1 ETV4
STRN4 CAV1
STRN4 CTTNBP2NL
STRN4 CTTNBP2
CDK5 DPYSL2
CDK5 CACNA1C
YWHAQ PPFIBP1
YWHAQ RASGRP3
ELF3 FSCN1
PPP2R2B TUBA1B
MYO18A CDC42BPA
FHIT CTNNB1
FHIT SRC
FHIT GSN
FHIT HSPD1
FHIT LEF1
FHIT FHIT
FHIT ALDH2
FHIT HSPE1
FHIT FDXR
FHIT ETFB
FHIT MDH2
FHIT DDIT4L
TRPS1 RNF4
TRPS1 CDC42
SETBP1 SET
SETBP1 PLEKHF2
SETBP1 SPANXA1
SETBP1 SPANXD
SETBP1 SUMO1P1
SETBP1 LRRC37A11P
SETBP1 YAF2
SETBP1 SETBP1
SETBP1 SPANXC
SETBP1 DENND11
SETBP1 SPANXA2
RNF144B UBQLN1
RNF144B PAX5
RNF144B UBE2L3
RNF144B SGTA
RNF144B PROP1
RNF144B UBE2L6
RNF144B UBE2U
RNF144B UBE2T
RNF144B UBE2Z
RNF144B FOXH1
RNF144B ANKS1A
RNF144B OTX1
RNF144B PRR35
RNF144B CHCHD2
RNF144B IL16
RNF144B SGTB
RNF144B VENTX
RNF144B PRKAB2
RNF144B ZIC1
RNF144B RIPPLY1
MALL CAV1
MALL TMEM248
MALL CAV2
MALL ARL13B
MALL PGRMC2
MALL BNIP3
MALL BNIP3L
MALL OPRM1
MALL STX1A
MALL LDLRAD1
MALL GJA8
MALL TMEM31
MALL KASH5
MALL RNF185
MALL CREB3L1
MALL RETREG3
MALL BSCL2
MALL EMP1
MALL SYNE4
MALL SLC35C2
MALL CD79A
MALL CTLA4
MALL LEPROTL1
MALL IL7R
MALL GGT7
MALL KLRC1
MALL SYT2
MALL FCGR1A
MALL ATP5PF
MALL MS4A12
MALL AMIGO1
MALL MANBAL
MALL TMX2
MALL AQP6
MALL SLC10A1
MALL SIGLEC6
MALL CLEC10A
MALL BEST2
MALL CLDN9
MALL STMN4
MALL CPLX4
MALL TMEM139
MALL FNDC9
MALL SLC10A6
MALL DCBLD2
MALL TMEM80
MALL ZP3
MALL SLC18A1
MALL MSR1
MALL CRHR2
MALL ELOVL4
MALL FFAR2
MALL EVI2A
MALL DAGLA
MALL SIT1
MALL GPA33
MALL BRI3
MALL TMEM182
MALL CLEC14A
MALL CLDN7
MALL MCEMP1
MALL PLA2G2E
MALL ELOVL2
MALL CLEC12B
MAN1A2 SMAD9
MAN1A2 MAN1B1
MAN1A2 MAN1A1
MAN1A2 MGAT1
MAN1A2 MAN1C1
ITGA2 PDIA3
ITGA2 ITGB1
ITGA2 ALB
ITGA2 AUP1
ITGA2 WASL
ITGA2 CIB1
ITGA2 CA9
ITGA2 COL1A1
ITGA2 ACTA1
ITGA2 HSPG2
ITGA2 SHARPIN
ITGA2 COL1A2
ITGA2 CD47
ITGA2 LAMA1
ITGA2 RABIF
ITGA2 CD9
ITGA2 COL8A1
ITGA2 CHAD
ITGA2 CD46
ITGA2 ITGA2
ITGA2 ASB15
ITGA2 COL6A3
S100A10 HLTF
S100A10 ANXA2
S100A10 PIK3R2
S100A10 CDK16
S100A10 USP2
S100A10 BAD
S100A10 PLG
S100A10 AHNAK
S100A10 SETDB1
S100A10 COPS6
S100A10 ZGPAT
S100A10 PLA2G4A
S100A10 CTSB
S100A10 S100Z
S100A10 KCNK3
S100A10 TRPV5
S100A10 S100A10
S100A10 IRAK1
S100A10 TRPV6
S100A10 PLA2G4C
S100A10 MLKL
S100A10 S100A3
S100A10 NANOS2
NOS1 PRKCD
NOS1 CAV1
NOS1 NOS3
NOS1 VAC14
NOS1 SP3
NOS1 CTBP1
NOS1 ZNF76
NOS1 PRKCA
NOS1 PRKCB
NOS1 SYN1
NOS1 PTPN6
NOS1 STUB1
NOS1 PRKCI
NOS1 PRKCZ
NOS1 PRKACA
NOS1 CAV3
NOS1 HSPA1A
NOS1 PRKCE
NOS1 PRKCQ
NOS1 DYNLL1
NOS1 PRKACB
NOS1 PFKM
NOS1 ATP2B4
NOS1 CAMK2A
NOS1 SP2
NOS1 SNTA1
NOS1 NOS1AP
NOS1 DLGAP2
NOS1 ZDHHC23
NOS1 BDKRB2
NOS1 PRKCG
NOS1 PRKACG
NOS1 ARG1
NOS1 CAMK1
NOS1 MZF1
NOS1 RASD1
NOS1 HMOX1
NOS1 PUM2
NOS1 PTPRN
NOS1 NOSIP
NOS1 PRKCH
NOS1 ASS1
NOS1 DLG2
NOS1 HTR2B
NOS1 NOS2
NOS1 CAMK4
NOS1 ZNF143
BSG KRAS
BSG ITGB1
BSG CAV1
BSG HGS
BSG PSEN1
BSG SP3
BSG CANX
BSG HRAS
BSG PAK1
BSG APH1A
BSG NCSTN
BSG PPIA
BSG PDLIM7
BSG LIN37
BSG ATXN10
BSG UBE2A
BSG SLC2A4
BSG RANBP3
BSG NRAS
BSG RING1
BSG VDAC1
BSG SLC16A1
BSG OS9
BSG TUBA1C
BSG FBXO22
BSG TGOLN2
BSG USP50
BSG RYR1
BSG PPIL2
BSG PSMF1
BSG BSG
BSG SLC16A3
BSG SLC16A4
BSG ITGA3
BSG RFXANK
BSG AQP6
BSG SLC16A13
PDGFB LRP1
PDGFB HRAS
PDGFB PIK3R1
PDGFB PDGFRB
PDGFB PDGFRA
PDGFB HNRNPC
PDGFB BCCIP
PDGFB COL1A1
PDGFB COL1A2
PDGFB COL2A1
PDGFB COL3A1
PDGFB COL4A1
PDGFB COL5A1
PDGFB COL6A1
PDGFB NRP1
PDGFB MDFI
PDGFB THBS1
PDGFB A2M
PDGFB SPARC
PDGFB ART1
PDGFB HSPG2
PDGFB ZNF174
PDGFB PDAP1
PDGFB PDGFB
KAT5 DUSP23
KAT5 UBTF
DUSP23 SHC1
DUSP23 DBN1
DUSP23 TCF4
DUSP23 GCM1
DUSP23 RPL8
DUSP23 DNMT3B
DUSP23 PSME2
DUSP23 EED
DUSP23 NIF3L1
DUSP23 MKRN1
DUSP23 PSMB8
DUSP23 KBTBD7
DUSP23 DDIT4L
DUSP23 EDRF1
DUSP23 ASB6
DUSP23 PRDX4
DUSP23 MTCH2
DUSP23 EXOSC8
DUSP23 MRPL20
DUSP23 CEP126
DUSP23 ZNF746
DUSP23 DBI
DUSP23 TMOD3
DUSP23 RUFY2
DUSP23 SMPD1
DUSP23 MRNIP
DUSP23 BANF2
DUSP23 UBA3
NPM1 SWAP70
SWAP70 PARP1
SWAP70 NCL
SWAP70 SH3GL1
SWAP70 IGHG1
SWAP70 ZBTB5
SWAP70 CELSR3
KLHL20 IVNS1ABP
KLHL20 COL8A1
IVNS1ABP USP11
IVNS1ABP HNRNPUL1
IVNS1ABP HNRNPU
IVNS1ABP POLR2A
IVNS1ABP HNRNPK
IVNS1ABP CHD3
IVNS1ABP ENO1
IVNS1ABP STAU1
IVNS1ABP ILF3
IVNS1ABP TRA2B
IVNS1ABP SYNCRIP
IVNS1ABP PFN2
IVNS1ABP HNRNPL
IVNS1ABP ARHGEF1
COL8A1 VAC14
COL8A1 PPARA
COL8A1 VCL
COL8A1 PXN
COL8A1 CEP55
COL8A1 DAZAP2
COL8A1 POU4F2
COL8A1 KRTAP5-9
COL8A1 KLHL12
COL8A1 OTX1
COL8A1 GLRX3
COL8A1 RGS20
COL8A1 FBLN2
COL8A1 EFEMP2
COL8A1 UBQLN4
COL8A1 UBQLN2
COL8A1 SPRY4
COL8A1 RBPMS
COL8A1 SLC35A2
COL8A1 FRS3
COL8A1 NOTCH2NLA
COL8A1 ADAMTSL4
COL8A1 SP4
COL8A1 PLSCR3
COL8A1 TRIP6
COL8A1 KRTAP19-5
COL8A1 KRTAP10-7
COL8A1 KRTAP10-8
COL8A1 ZNHIT1
COL8A1 BPIFA1
COL8A1 FBXO34
COL8A1 CYSRT1
COL8A1 LIMS1
COL8A1 ZNF774
COL8A1 KRTAP9-2
COL8A1 KRTAP1-3
COL8A1 KRTAP13-1
COL8A1 INCA1
COL8A1 ARMC5
COL8A1 FAM86C1P
COL8A1 KRTAP19-7
COL8A1 KRTAP5-6
COL8A1 KRTAP3-2
COL8A1 KRTAP26-1
COL8A1 SPATA8
COL8A1 C22orf39
COL8A1 KRTAP10-3
COL8A1 YPEL3
COL8A1 NADSYN1
COL8A1 CCN3
COL8A1 ITGA1
COL8A1 COL8A2
COL8A1 KRTAP6-2
COL8A1 C19orf54
COL8A1 MAJIN
