SGCD DTNA
RPS16 LYAR
RPS16 ARHGEF4
RPS16 RSL1D1
RPS16 IGF2BP1
RPS16 SLC25A5
RPS16 PRPF3
RPS16 ACTG2
RPS16 RPL39
RPS16 RPL41
RPS16 RBM28
RPS16 C18orf32
RPS16 RPS4Y1
RPS16 DDX19B
RPS16 MAGEB2
RPS16 TUFM
RPS16 SRPK1
RPS16 SRP14
RPS16 IKBKE
RPS16 EEF1A2
RPS16 HARS1
RPS16 SCN1A
RPS16 DDX56
RPS16 RPS4Y2
MAP4K4 MAP3K7
MAP4K4 PIN1
MAP4K4 KRAS
MAP4K4 ITGB1
MAP4K4 BRCA1
MAP4K4 PPARG
MAP4K4 H2BC21
MAP4K4 RAP2A
MAP4K4 KRT8
MAP4K4 DCTN1
MAP4K4 TRIP11
MAP4K4 SSRP1
MAP4K4 TOM1L1
MAP4K4 KRT19
MAP4K4 KRT18
MAP4K4 RASA1
MAP4K4 NCK1
MAP4K4 PRKCE
MAP4K4 DOK1
MAP4K4 CCDC88A
MAP4K4 CASP8
MAP4K4 SLC9A1
MAP4K4 RTN4
MAP4K4 RTN3
MAP4K4 NRAS
MAP4K4 GBP3
MAP4K4 RPRD2
MAP4K4 SCAF1
MAP4K4 ANKRD26
MAP4K4 GRIP2
MAP4K4 KIF26B
MAP4K4 KIF5A
MAP4K4 PACSIN2
MAP4K4 GOLGA6L9
MAP4K4 ZRANB1
MAP4K4 GATAD2B
MAP4K4 UQCRB
MAP4K4 KRT20
RPS9 CCNT1
RPS9 STAT3
RPS9 NPM1
RPS9 EIF3K
RPS9 GAPDH
RPS9 HNRNPUL1
RPS9 HNRNPF
RPS9 EHMT2
RPS9 MTOR
RPS9 PELP1
RPS9 GNL3
RPS9 RPL5
RPS9 RPS26
RPS9 RPL23A
RPS9 VCP
RPS9 RPS10
RPS9 RPSA
RPS9 RPS13
RPS9 TRIM25
RPS9 MEPCE
RPS9 RPL4
RPS9 RPL8
RPS9 RPL27
RPS9 RPS17
RPS9 RPS23
RPS9 RPS8
RPS9 RPS24
RPS9 RPS28
RPS9 RPS29
RPS9 FAU
RPS9 RPS12
RPS9 RPS15A
RPS9 RPS5
RPS9 RPS15
RPS9 RPS18
RPS9 STAU1
RPS9 ATP5F1C
RPS9 DLX4
RPS9 UPF1
RPS9 IMMT
RPS9 H2BC14
RPS9 RPL36A
RPS9 WDR77
RPS9 PRKAB1
RPS9 RACK1
RPS9 LRPPRC
RPS9 RPL22
RPS9 CD4
RPS9 FBL
RPS9 EEF2
RPS9 MRPS16
RPS9 TOP1
RPS9 DHX30
RPS9 PHF5A
RPS9 LCK
RPS9 EIF1B
RPS9 GRB2
RPS9 EPRS1
RPS9 TRAF6
RPS9 HSPA1A
RPS9 RPL18A
RPS9 VIM
RPS9 HNRNPA1
RPS9 MRPS15
RPS9 RPL31
RPS9 EEF1B2
RPS9 PHB
RPS9 TBL2
RPS9 HNRNPL
RPS9 H1-3
RPS9 DDX20
RPS9 SLC4A5
RPS9 VHL
RPS9 C18orf32
RPS9 RBM28
RPS9 MAP3K14
RPS9 PABPC1
RPS9 POLR1C
RPS9 SF3B1
RPS9 SLC25A6
RPS9 SRSF10
RPS9 TUBB
RPS9 SYNCRIP
RPS9 HNRNPC
RPS9 NCL
RPS9 RBM10
RPS9 SLC25A3
RPS9 HSPA8
RPS9 SF3B3
RPS9 SYNE1
RPS9 ANXA1
RPS9 VDAC3
RPS9 EIF4A2
RPS9 AGO4
RPS9 SF3B6
RPS9 ACTG2
RPS9 GEMIN4
RPS9 SNU13
RPS9 U2AF2
RPS9 DHX36
RPS9 RPL35A
RPS9 DDX5
RPS9 ATAD3B
RPS9 FARSB
RPS9 HSP90AB1
RPS9 PCBP2
RPS9 MOV10
RPS9 RUVBL2
RPS9 DICER1
RPS9 GTF3C1
RPS9 LUC7L2
RPS9 SF3B2
RPS9 MRPS22
RPS9 DDOST
RPS9 RPL9
RPS9 TUBA1A
RPS9 DDX18
RPS9 NOP58
RPS9 RPL39
RPS9 EIF3B
RPS9 VDAC2
RPS9 DHX9
RPS9 DIMT1
RPS9 IKBKE
RPS9 HNRNPU
RPS9 FMR1
RPS9 RPS26P25
RPS9 KRR1
RPS9 RPS21
RPS9 LYAR
RPS9 EIF4A3
RPS9 MME
RPS9 U2AF1
RPS9 FBXL13
RPS9 WIZ
RPS9 HSPD1
RPS9 NDRG1
RPS9 POLR1A
RPS9 TUFM
RPS9 NOLC1
RPS9 RPL38
RPS9 RPS4Y1
RPS9 TCOF1
RPS9 RPL37A
RPS9 YBX1
RPS9 ILF3
RPS9 FXR1
RPS9 ANXA6
RPS9 EIF3E
RPS9 CMSS1
RPS9 RPL34
RPS9 ZNF24
RPS9 SART3
RPS9 STOML2
RPS9 TEX10
RPS9 PSPH
RPS9 PABPC3
RPS9 CAD
RPS9 VDAC1
RPS9 CDYL
RPS9 COPA
RPS9 DHRS2
RPS9 LRRC59
RPS9 RSL1D1
RPS9 EIF3M
RPS9 HNRNPA2B1
RPS9 TCP1
RPS9 MAPKAP1
RPS9 ATP5F1A
RPS9 MLST8
RPS9 IGF2BP1
RPS9 KRT10
RPS9 RPN1
RPS9 IGF2BP3
RPS9 SLC25A5
RPS9 MCF2L
RPS9 PRR5
RPS9 DDX56
RPS9 MRPS5
RPS9 DDX21
RPS9 H2AC4
RPS9 EBNA1BP2
RPS9 HNRNPH1
RPS9 DHX15
RPS9 ELAVL1
RPS9 WDR18
RPS9 SSRP1
RPS9 GNAI2
RPS9 RPS27L
RPS9 RPL37
RPS9 RPS4Y2
RPS9 MATR3
RPS9 FTSJ1
RPS9 RNF149
RPS9 SNRNP200
RPS9 KPNB1
RPS9 GTF3C4
RPS9 RPL27A
RPS9 TIA1
RPS9 ENO1
RPS9 HNRNPD
RPS9 HNRNPH2
RPS9 RAN
RPS9 DDB1
RPS9 ANXA2
RPS9 PHB2
RPS9 DHCR7
RPS9 H1-10
RPS9 FLG2
RPS9 HLA-B
RPS9 DDX47
RPS9 GTPBP4
RPS9 MRPS2
RPS9 EIF3I
RPS9 LAS1L
RPS9 NAT10
RPS9 MYL6
RPS9 HSP90AA1
RPS9 SRPK1
RPS9 ZNF326
RPS9 RPLP0
RPS9 DSTYK
RPS9 SRP14
RPS9 MYBBP1A
RPS9 MRPS23
RPS9 DHRS7
RPS9 SCYL2
RPS9 H2BC6
RPS9 TNPO1
RPS9 TUBB1
RPS9 RPL14
RPS9 HERC5
RPS9 GEMIN2
RPS9 EIF3C
RPS9 NAP1L1
RPS9 PWP1
RPS9 PRMT5
RPS9 RPL41
RPS9 ILF2
RPS9 HSPA1B
RPS9 PAK1IP1
RPS9 RPL32
RPS9 ACTB
RPS9 MAGEB2
RPS9 EIF3D
RPS9 BRIX1
RPS9 FXR2
RPS9 RBM4
RPS9 TSC22D1
RPS9 HNRNPM
RPS9 RPL13
RPS9 ADAP1
RPS9 RICTOR
RPS9 CLTC
RPS9 MRPS27
RPS9 HRNR
RPS9 DDX3X
RPS9 PTCD3
RPS23 NPM1
RPS23 PIAS2
RPS23 H2AX
RPS23 PIAS1
RPS23 MCM4
RPS23 MCM5
RPS23 HNRNPF
RPS23 GNL3
RPS23 NAE1
RPS23 YWHAG
RPS23 UBE2M
RPS23 LRRC59
RPS23 CUL2
RPS23 LUC7L2
RPS23 HNRNPU
RPS23 PCNA
RPS23 NAP1L1
RPS23 H2BC21
RPS23 DDB1
RPS23 ILF2
RPS23 NOLC1
RPS23 TCOF1
RPS23 FBL
RPS23 NCL
RPS23 GRB2
RPS23 UBE2W
RPS23 MRPS22
RPS23 RPL31
RPS23 DHX9
RPS23 PABPC1
RPS23 TARS1
RPS23 YBX1
RPS23 RPSA
RPS23 EBNA1BP2
RPS23 RPL34
RPS23 RPS13
RPS23 TOP1
RPS23 HNRNPA1
RPS23 HNRNPM
RPS23 PHB
RPS23 CUL4A
RPS23 PSMD2
RPS23 TUBA1A
RPS23 SSRP1
RPS23 SF3B1
RPS23 ILF3
RPS23 ERCC4
RPS23 CUL1
RPS23 YWHAH
RPS23 PRMT5
RPS23 PHB2
RPS23 CUL3
RPS23 ATP5F1C
RPS23 H1-10
RPS23 RPL5
RPS23 EEF2
RPS23 RPS8
RPS23 RPL4
RPS23 RPL18A
RPS23 RPS26
RPS23 RPL9
RPS23 RPL23A
RPS23 RPS10
RPS23 RPL14
RPS23 RPL13
RPS23 RPLP0
RPS23 RPL22
RPS23 RPS24
RPS23 RPL8
RPS23 RPS15A
RPS23 RPS17
RPS23 RPS5
RPS23 RPS12
RPS23 RPS18
RPS23 RPL27
RPS23 RPL37A
RPS23 RPS28
RPS23 RPS15
RPS23 FAU
RPS23 RPS29
RPS23 TUFM
RPS23 IMMT
RPS23 H2BC14
RPS23 RPL36A
RPS23 WDR77
RPS23 MRPS16
RPS23 DHX30
RPS23 PHF5A
RPS23 PRPF3
RPS23 MRPS15
RPS23 H1-3
RPS23 C18orf32
RPS23 RBM28
RPS23 MAP3K14
RPS23 SRSF10
RPS23 SYNCRIP
RPS23 SLC25A3
RPS23 CUL4B
RPS23 SF3B3
RPS23 SF3B6
RPS23 ACTG2
RPS23 GEMIN4
RPS23 EEF1A2
RPS23 HARS1
RPS23 SNU13
RPS23 U2AF2
RPS23 DHX36
RPS23 RPL35A
RPS23 SF3B2
RPS23 NOP58
RPS23 RPL39
RPS23 EMG1
RPS23 KARS1
RPS23 MRPS5
RPS23 RPL38
RPS23 RSL1D1
RPS23 IGF2BP1
RPS23 SUMO3
RPS23 MRPS23
RPS23 MRPS2
RPS23 RPL41
RPS23 RPL27A
RPS23 NEDD8
RPS23 SCN1A
RPS23 SRP14
RPS23 DDX19B
RPS23 PPP2R2B
RPS23 PTCD3
RPS23 RPL37
RPS23 TUBB1
RPS23 DCC
RPS23 U2AF1
RPS23 KRR1
RPS23 PWP1
RPS23 FBXL13
RPS23 LYAR
RPS23 RPS21
RPS23 ZNF326
RPS23 MME
RPS23 BRIX1
RPS23 RPS26P25
RPS23 MRPS27
RPS23 DHX15
RPS23 MYBBP1A
RPS23 HNRNPH2
RPS23 CUL5
RPS23 EIF2A
RPS23 RPS4Y1
RPS23 RPS4Y2
RPS23 GCN1
RPS23 RPL32
RPS23 DDX21
RPS23 SART3
RPS23 ARHGEF4
RPS23 SCYL2
RPS23 SRPK1
RPS23 EIF4A3
RPS23 SLC25A5
RPS23 OGFOD1
RPL13 DAXX
RPL13 RELA
RPL13 NPM1
RPL13 PIAS2
RPL13 H2AX
RPL13 PIAS1
RPL13 MYC
RPL13 PLCG1
RPL13 MCM4
RPL13 MCM5
RPL13 CDC5L
RPL13 HNRNPF
RPL13 SRC
RPL13 PELP1
RPL13 GNL3
RPL13 NFKB2
RPL13 NAE1
RPL13 YWHAG
RPL13 UBE2M
RPL13 LRRC59
RPL13 CUL2
RPL13 LUC7L2
RPL13 TK1
RPL13 CSNK2B
RPL13 HNRNPU
RPL13 PCNA
RPL13 NAP1L1
RPL13 H2BC21
RPL13 DDB1
RPL13 ILF2
RPL13 NOLC1
RPL13 TCOF1
RPL13 FBL
RPL13 NCL
RPL13 GRB2
RPL13 PIK3R1
RPL13 HNRNPC
RPL13 MRPS22
RPL13 RPL31
RPL13 DHX9
RPL13 PABPC1
RPL13 TARS1
RPL13 SNRNP200
RPL13 YBX1
RPL13 RPSA
RPL13 EBNA1BP2
RPL13 NAT10
RPL13 RPL34
RPL13 RPS13
RPL13 TOP1
RPL13 HSP90AB1
RPL13 HNRNPA1
RPL13 HNRNPM
RPL13 ELAVL1
RPL13 FMR1
RPL13 PHB
RPL13 CUL4A
RPL13 PSMD2
RPL13 TUBA1A
RPL13 SSRP1
RPL13 SF3B1
RPL13 STAU1
RPL13 ILF3
RPL13 MATR3
RPL13 ERCC4
RPL13 CUL1
RPL13 YWHAH
RPL13 PRMT5
RPL13 MCF2L
RPL13 PHB2
RPL13 CUL3
RPL13 ATP5F1C
RPL13 NCK1
RPL13 IPO5
RPL13 RPN1
RPL13 H1-10
RPL13 MAP2K3
RPL13 CEP70
RPL13 RPL5
RPL13 EEF2
RPL13 RPS8
RPL13 RPL4
RPL13 RPL18A
RPL13 RPS5
RPL13 RPLP0
RPL13 TUBB1
RPL13 MYBBP1A
RPL13 RPL8
RPL13 RPL9
RPL13 SYNCRIP
RPL13 SART3
RPL13 PPP1CC
RPL13 RPL22
RPL13 SUMO3
RPL13 SMN1
RPL13 UPF1
RPL13 RPS10
RPL13 DDX21
RPL13 TBK1
RPL13 HNRNPL
RPL13 DCC
RPL13 FXR2
RPL13 U2AF1
RPL13 WDR77
RPL13 EIF4A3
RPL13 CUL4B
RPL13 SYNE1
RPL13 SF3B3
RPL13 GEMIN2
RPL13 GEMIN4
RPL13 RPL23A
RPL13 RPL14
RPL13 RPL27A
RPL13 RPL37A
RPL13 RPS15A
RPL13 FAU
RPL13 RPL26L1
RPL13 NSA2
RPL13 RC3H1
RPL13 DLX4
RPL13 IMMT
RPL13 H2BC14
RPL13 RPL36A
RPL13 RPS24
RPL13 MRPS16
RPL13 DHX30
RPL13 PHF5A
RPL13 EPRS1
RPL13 PRPF3
RPL13 MRPS15
RPL13 TBL2
RPL13 H1-3
RPL13 C18orf32
RPL13 RBM28
RPL13 MAP3K14
RPL13 POLR1C
RPL13 SRSF10
RPL13 SLC25A3
RPL13 RPS12
RPL13 SF3B6
RPL13 ACTG2
RPL13 EEF1A2
RPL13 HARS1
RPL13 SNU13
RPL13 U2AF2
RPL13 DHX36
RPL13 RPL35A
RPL13 ATAD3B
RPL13 PCBP2
RPL13 MOV10
RPL13 DICER1
RPL13 GTF3C1
RPL13 SF3B2
RPL13 DDX18
RPL13 RPS18
RPL13 NOP58
RPL13 RPL39
RPL13 EMG1
RPL13 DIMT1
RPL13 KARS1
RPL13 MRPS5
RPL13 RPL38
RPL13 SLC25A5
RPL13 POLR1A
RPL13 RPS17
RPL13 BRIX1
RPL13 DHX15
RPL13 ZNF326
RPL13 RPS15
RPL13 GCN1
RPL13 DDX47
RPL13 GTPBP4
RPL13 LAS1L
RPL13 RPS21
RPL13 PABPC3
RPL13 ILK
RPL13 RPS26P25
RPL13 IGF2BP1
RPL13 RPS29
RPL13 KRR1
RPL13 RPL27
RPL13 WDR18
RPL13 MRPS23
RPL13 MRPS27
RPL13 PWP1
RPL13 PTCD3
RPL13 MRPS2
RPL13 FLG2
RPL13 SCYL2
RPL13 LYAR
RPL13 DDX19B
RPL13 TEX10
RPL13 SRP14
RPL13 TCP1
RPL13 RPS4Y2
RPL13 NEDD8
RPL13 RPL37
RPL13 PAK1IP1
RPL13 GTF3C4
RPL13 SRPK1
RPL13 RPS28
RPL13 FBXL13
RPL13 RPL41
RPL13 RSL1D1
RPL13 MAPKAPK5
RPL13 EIF2A
RPL13 COPA
RPL13 RPS4Y1
RPL13 RPL32
RPL13 RPS26
RPL13 TUFM
RPL13 ARHGEF4
RPL13 HNRNPH2
RPL13 SCN1A
RPL13 ANXA7
RPL13 CUL5
RPL13 IGF2BP3
RPL37A NPM1
RPL37A PELP1
RPL37A GNL3
RPL37A RRS1
RPL37A LUC7L2
RPL37A HNRNPU
RPL37A NAP1L1
RPL37A VHL
RPL37A H2AC4
RPL37A ILF2
RPL37A NOLC1
RPL37A TCOF1
RPL37A FBL
RPL37A NCL
RPL37A HNRNPC
RPL37A RPL31
RPL37A DHX9
RPL37A PABPC1
RPL37A SNRNP200
RPL37A YBX1
RPL37A RPSA
RPL37A EBNA1BP2
RPL37A NAT10
RPL37A RPL34
RPL37A RPS13
RPL37A TOP1
RPL37A HERC5
RPL37A HSP90AB1
RPL37A HNRNPA1
RPL37A HNRNPM
RPL37A ELAVL1
RPL37A FMR1
RPL37A PHB
RPL37A OPTN
RPL37A TUBA1A
RPL37A SF3B1
RPL37A ILF3
RPL37A FXR1
RPL37A MATR3
RPL37A PRMT5
RPL37A MCF2L
RPL37A PHB2
RPL37A LARP7
RPL37A RPN1
RPL37A H1-10
RPL37A NOP56
RPL37A RPL5
RPL37A EEF2
RPL37A RPS8
RPL37A RPL4
RPL37A RPL18A
RPL37A RPS5
RPL37A RPLP0
RPL37A TUBB1
RPL37A MYBBP1A
RPL37A RPL8
RPL37A RPL9
RPL37A SYNCRIP
RPL37A SART3
RPL37A RPL22
RPL37A UPF1
RPL37A RPS10
RPL37A DDX21
RPL37A HNRNPL
RPL37A FXR2
RPL37A U2AF1
RPL37A EIF4A3
RPL37A SYNE1
RPL37A SF3B3
RPL37A GEMIN2
RPL37A GEMIN4
RPL37A LRIF1
RPL37A COPA
RPL37A DICER1
RPL37A U2AF2
RPL37A DIMT1
RPL37A MOV10
RPL37A DHX30
RPL37A ZNF326
RPL37A DHX36
RPL37A PINX1
RPL37A NOP58
RPL37A TCP1
RPL37A GTF3C1
RPL37A EIF6
RPL37A RPS27L
RPL37A TBL2
RPL37A RPS15A
RPL37A RPS26
RPL37A RPL14
RPL37A RPL23A
RPL37A RPS24
RPL37A MAGEA6
RPL37A RPS12
RPL37A RPL27A
RPL37A RPL27
RPL37A RPL32
RPL37A DLX4
RPL37A IMMT
RPL37A H2BC14
RPL37A RPL36A
RPL37A EPRS1
RPL37A H1-3
RPL37A C18orf32
RPL37A RBM28
RPL37A POLR1C
RPL37A SLC25A3
RPL37A ACTG2
RPL37A SNU13
RPL37A RPL35A
RPL37A ATAD3B
RPL37A PSTPIP1
RPL37A PCBP2
RPL37A DDX18
RPL37A RPS18
RPL37A RPL39
RPL37A RPL38
RPL37A SLC25A5
RPL37A POLR1A
RPL37A RPS17
RPL37A BRIX1
RPL37A STOML2
RPL37A RPS15
RPL37A DDX47
RPL37A GTPBP4
RPL37A RBM4
RPL37A LAS1L
RPL37A RPS21
RPL37A PABPC3
RPL37A RPS26P25
RPL37A IGF2BP1
RPL37A RPS29
RPL37A WDR18
RPL37A PWP1
RPL37A FLG2
RPL37A SCYL2
RPL37A LYAR
RPL37A HLA-B
RPL37A TEX10
RPL37A SRP14
RPL37A RIF1
RPL37A RPS4Y2
RPL37A IGF2BP3
RPL37A RSL1D1
RPL37A TUFM
RPL37A RPS28
RPL37A SRPK1
RPL37A PAK1IP1
RPL37A RPL37
RPL37A GTF3C4
RPL37A RPL41
RPL37A RPS4Y1
RPL37A FAU
ITCH AMOT
ITCH LITAF
ITCH POU5F1
AMOT PIN1
AMOT USP11
AMOT KRT15
AMOT SH3KBP1
AMOT PRKAA2
AMOT CDK2
AMOT FHL2
AMOT NEDD4
AMOT ACTB
AMOT CD2AP
AMOT BAG3
AMOT WWP2
AMOT TNIP2
AMOT UIMC1
AMOT LMO4
AMOT WWOX
AMOT NTAQ1
AMOT MAGI1
AMOT PTPN14
AMOT USP9X
AMOT AXIN2
AMOT LATS2
AMOT YAP1
AMOT KRT31
AMOT ARHGAP17
AMOT IKBKG
AMOT KRT19
AMOT LURAP1
AMOT NF2
AMOT NEDD4L
AMOT PLG
AMOT AMOTL2
AMOT C1orf216
AMOT AP1M1
AMOT FOXK2
AMOT DLG1
AMOT HOXA1
AMOT LMNB2
AMOT RNF146
AMOT UNC119
AMOT NIN
AMOT DYNLL1
AMOT MEOX2
AMOT MED4
AMOT PTPA
AMOT CAPZA1
AMOT LIN7A
AMOT LIN7C
AMOT WWC1
AMOT LATS1
AMOT MPDZ
AMOT DYNLL2
AMOT MAGEA4
AMOT SEPTIN1
AMOT SNAPC5
AMOT MPP5
AMOT PATJ
AMOT MPP7
AMOT AMOTL1
AMOT AMOT
AMOT SAV1
AMOT CAPZB
AMOT CAPZA2
AMOT FOXK1
AMOT SCLT1
AMOT LONP2
AMOT NUFIP2
AMOT PIBF1
AMOT LZTS1
AMOT SLIRP
AMOT KRT34
AMOT DISC1
AMOT KRT36
AMOT KRT27
AMOT PBLD
AMOT KRT75
AMOT KIAA1328
AMOT LCE1D
AMOT HPCAL1
AMOT RBM48
AMOT MIS18A
AMOT KRT24
AMOT KRT16
AMOT KRT14
AMOT AQP1
LITAF GGA3
LITAF HGS
LITAF UBQLN1
LITAF EPN1
LITAF SMAD2
LITAF TSG101
LITAF NFATC2
LITAF STAT6
LITAF NEDD4
LITAF BAG3
LITAF WWOX
LITAF KCNIP4
LITAF TOM1
LITAF STAM2
LITAF HPCAL4
LITAF REEP6
LITAF NEDD4L
LITAF RASSF3
LITAF CALCOCO2
LITAF TNF
LITAF RADIL
LITAF COMT
LITAF POGZ
LITAF DAZAP2
LITAF UBQLN2
LITAF ARID5A
LITAF TAX1BP1
LITAF TNIP1
LITAF NCALD
LITAF CREB5
LITAF VENTX
LITAF EPN3
LITAF TNIP3
LITAF EPN2
LITAF N4BP1
LITAF HPCAL1
LITAF HIP1
LITAF ZIC1
LITAF VSNL1
LITAF RNF208
MAPK9 GFAP
MAPK9 MAPK8IP1
GFAP MAPK14
GFAP LMO2
GFAP DAXX
GFAP SP1
GFAP PIAS2
GFAP STAT1
GFAP CDK1
GFAP SRC
GFAP PRKCD
GFAP KRT15
GFAP APP
GFAP HGS
GFAP ALB
GFAP PSEN1
GFAP TFAP2A
GFAP SMAD2
GFAP RORA
GFAP PRKCA
GFAP PRKCB
GFAP GRAP2
GFAP AURKB
GFAP GOLGA2
GFAP CARD10
GFAP PSEN2
GFAP VIM
GFAP NTAQ1
GFAP TRIM27
GFAP KRT31
GFAP ROCK1
GFAP PDLIM7
GFAP PRKCI
GFAP PRKCZ
GFAP PRKACA
GFAP NEK6
GFAP BIRC2
GFAP ROCK2
GFAP KRT19
GFAP TLE5
GFAP ABI2
GFAP KRT13
GFAP UBASH3A
GFAP CDC37
GFAP PRKCE
GFAP CCDC57
GFAP TBP
GFAP YES1
GFAP HOMEZ
GFAP MAPK6
GFAP DES
GFAP PRKCQ
GFAP NEFL
GFAP TFIP11
GFAP POM121
GFAP TP53BP2
GFAP NXF1
GFAP S100B
GFAP CEP76
GFAP CAMK2A
GFAP SH3YL1
GFAP PDZK1
GFAP HMGB1
GFAP PPP1R16B
GFAP PDLIM1
GFAP GFAP
GFAP LGALS14
GFAP CAMK2D
GFAP KIAA0408
GFAP PRKCG
GFAP TUBGCP4
GFAP CAMK2B
GFAP PRKCH
GFAP MYO15B
GFAP COL16A1
GFAP PIH1D2
GFAP RIBC2
GFAP FAM50B
GFAP S100A1
GFAP CAMK2G
GFAP NFIC
GFAP ZC2HC1C
GFAP CFAP206
GFAP MOS
GFAP LENG1
GFAP PPP1R18
GFAP CWF19L2
GFAP KRT39
GFAP ZNF655
GFAP ENKD1
GFAP TBC1D22B
GFAP TBC1D21
GFAP NFKBID
GFAP CT55
GFAP KRT27
GFAP EPM2AIP1
GFAP ZNF774
GFAP MYBPHL
MAPK10 MAPK8IP1
MAPK14 MITF
MAPK14 RPL41
MAPK14 MT-ND2
MAPK14 ADAM17
MITF SPI1
MITF SUMO1
MITF UBE2I
MITF MAPK1
MITF EP300
MITF PIAS3
MITF GSK3B
MITF EPAS1
MITF PAX6
MITF CREB1
MITF LEF1
MITF FOS
MITF TYRP1
MITF BCL2
MITF HINT1
MITF TFE3
MITF RPS6KA1
MITF PATZ1
MITF PSMD14
MITF TFEB
MITF DCT
MITF MC1R
MITF MLANA
MITF PAX3
MITF PMEL
MITF TFEC
MITF SOX10
MITF TYR
MITF OTX2
RPL41 CTNNB1
RPL41 CSNK2B
RPL41 RPL31
RPL41 RPSA
RPL41 RPL34
RPL41 RPS13
RPL41 IKBKG
RPL41 RPL5
RPL41 RPS8
RPL41 RPL4
RPL41 RPL18A
RPL41 RPS5
RPL41 RPLP0
RPL41 RPL8
RPL41 RPL9
RPL41 RPL22
RPL41 RPS10
RPL41 RPS15A
RPL41 RPS26
RPL41 RPL14
RPL41 PRNP
RPL41 RPL27
RPL41 RPS17
RPL41 RPS24
RPL41 RPL35A
RPL41 RPL23A
RPL41 RPL27A
RPL41 RPS12
RPL41 RPL38
RPL41 RPL32
RPL41 SDCBP2
RPL41 RPS29
RPL41 FAU
RPL41 RPS18
RPL41 RPS21
RPL41 RPS15
RPL41 RPL36A
RPL41 RPS28
RPL41 RPL39
RPL41 C18orf32
RPL41 RPS4Y2
RPL41 RPL37
RPL41 RPS4Y1
MT-ND2 NDUFS1
MT-ND2 NDUFA13
MT-ND2 SRC
MT-ND2 GRIN1
MT-ND2 MEF2A
MT-ND2 FOS
MT-ND2 CDC42
MT-ND2 PLCB1
MT-ND2 CYC1
MT-ND2 NDUFA12
MT-ND2 NDUFA6
MT-ND2 NDUFB5
MT-ND2 NDUFA1
MT-ND2 NDUFB4
MT-ND2 NDUFA3
MT-ND2 UQCRQ
MT-ND2 NDUFA4
MT-ND2 UQCRB
MT-ND2 NDUFB10
MT-ND2 NDUFA9
MT-ND2 NDUFB3
MT-ND2 MT-ND4L
MT-ND2 UQCR10
MT-ND2 NDUFS8
MT-ND2 UQCRFS1
MT-ND2 UQCRC2
MT-ND2 MT-ND6
MT-ND2 NDUFAF1
MT-ND2 ETFDH
MT-ND2 NDUFS2
MT-ND2 NDUFB9
MT-ND2 NDUFA8
MT-ND2 NDUFB6
MT-ND2 UQCR11
MT-ND2 NDUFS4
MT-ND2 NDUFS6
MT-ND2 NDUFB7
MT-ND2 NDUFS5
MT-ND2 UQCRC1
MT-ND2 NDUFA5
MT-ND2 NDUFA11
MT-ND2 NDUFB1
MT-ND2 NDUFB11
MT-ND2 NDUFAB1
MT-ND2 NDUFS3
MT-ND2 MT-CYB
MT-ND2 NDUFC2
MT-ND2 NDUFA7
MT-ND2 NDUFA2
MT-ND2 NDUFC1
MT-ND2 MT-ND1
MT-ND2 NDUFV1
MT-ND2 NDUFV2
MT-ND2 NDUFV3
MT-ND2 NDUFS7
MT-ND2 NDUFA10
MT-ND2 UQCRH
MT-ND2 NDUFB2
MT-ND2 NDUFB8
MAP3K3 GAS7
MAP3K3 SCIN
GAS7 GAPDH
GAS7 HNRNPU
GAS7 WAS
GAS7 KHDRBS1
GAS7 NCKIPSD
GAS7 ATXN1L
GAS7 MCRS1
GAS7 NTAQ1
GAS7 MAP3K12
GAS7 CDC37
GAS7 RPLP0
GAS7 ACTA1
GAS7 WASF2
GAS7 APBB1IP
GAS7 SF1
GAS7 FMNL1
GAS7 SFPQ
GAS7 DIAPH1
GAS7 ABI1
GAS7 SF3A1
GAS7 CYFIP1
GAS7 GAS7
GAS7 CBFB
GAS7 NCKAP1
GAS7 CYFIP2
GAS7 YIF1A
GAS7 LSM4
SCIN GRB2
SCIN ACTG1
SCIN ACTC1
SCIN ACTA1
SCIN RIPK3
MAP3K7 ROR2
MAP3K7 MAPK8IP1
ROR2 DAB1
ROR2 MAGED1
ROR2 HSP90AA1
ROR2 IKBKG
ROR2 DAZAP2
ROR2 CRX
ROR2 HIVEP1
ROR2 ARID5A
ROR2 BHLHE40
ROR2 RBPMS
ROR2 PRKAB2
ROR2 PITX1
ROR2 MSX2
ROR2 C1orf94
ROR2 VENTX
ROR2 TLX3
ROR2 TENT5A
ROR2 PRR20A
ROR2 ZMYM4
ROR2 POU2AF1
ROR2 PRR20E
ROR2 ROR2
ROR2 FZD2
ROR2 WNT5A
ROR2 FZD5
ROR2 FAM168B
ROR2 KRTAP6-2
ROR2 C19orf54
ROR2 PRR20B
ROR2 PRR20D
ROR2 PRR20C
ROR2 KRTAP19-7
ROR2 KRTAP7-1
ROR2 C10orf55
ROR2 PLA2G10
ROR2 ZNF34
ROR2 FOSB
ROR2 ISX
ROR2 LHX6
ROR2 STOX1
ROR2 CREM
ROR2 ALG13
ROR2 ATXN7L1
ROR2 SOX14
ROR2 C3orf56
GATA2 FCGR2A
FCGR2A BLK
FCGR2A SYK
FCGR2A SHC1
FCGR2A UBQLN1
FCGR2A CRYAB
FCGR2A NFYB
FCGR2A FYN
FCGR2A PIK3R1
FCGR2A LGALS3
FCGR2A LYN
FCGR2A HCK
