FLNC SGCD
EDA LEPROTL1
EDA CYB561
EDA EMP3
EDA DOLK
EDA GIMAP5
EDA NIPAL3
EDA FURIN
EDA EDAR
EDA EDA
EDA OSTC
EDA OSTCP1
EDA SLC38A7
EDA TMEM60
EDA TMEM50B
EDA TMEM42
EDA LPAR3
EDA MS4A13
EDA CTXN3
HDAC7 PATJ
HDAC7 BRWD1
HDAC7 KLF16
PATJ PAX6
PATJ PARD6A
PATJ KIF1B
PATJ LATS2
PATJ PARD3
PATJ ASIC3
PATJ ARHGAP17
PATJ AMOTL2
PATJ NECAB2
PATJ RNF146
PATJ CINP
PATJ CAPZA1
PATJ KCNA4
PATJ GRIN2B
PATJ MAPK12
PATJ AMOT
PATJ CAPZB
PATJ CAPZA2
PATJ MPP7
PATJ PHYH
PATJ MPDZ
PATJ MPP5
PATJ KCNJ2
PATJ CACNG2
PATJ GRIN2C
PATJ AMOTL1
PATJ GRIN2D
PATJ DDX18
PATJ NRXN2
PATJ F2RL2
PATJ CNKSR2
PATJ SCN5A
PATJ CRB1
PATJ NLGN2
PATJ TJP3
PATJ CLDN1
PATJ KCNJ10
PATJ CRB3
PATJ KCNJ15
PATJ CRIPT
PATJ GLS2
PATJ PRDM16
PATJ SCN4A
PATJ HOMER1
PATJ GIPC2
PATJ CEP57L1
BRWD1 SMARCA4
BRWD1 DDB1
BRWD1 CUL4A
BRWD1 SMARCD1
BRWD1 NUTF2
BRWD1 NRF1
BRWD1 UBXN7
BRWD1 FNDC3B
RHOH UTP14A
RHOH RHOA
RHOH CTNND1
RHOH ZBTB33
RHOH ARHGDIA
RHOH GDI1
RHOH ARHGDIG
RHOH CCNH
RHOH TGFBR1
RHOH KCNH2
RHOH LRIF1
RHOH ARHGDIB
RHOH TCF19
RHOH CNKSR1
RHOH KANK2
RHOH RIF1
RHOH FAM90A1
RHOH MBLAC1
RHOH SCNM1
RHOH IQUB
RHOH SUOX
RHOH RIPPLY1
RHOH PLEKHA7
RHOH ITGB1BP1
RHOH SORL1
RHOH XPNPEP1
RHOH MTX2
TGIF1 A2M
A2M H2AX
A2M APP
A2M NOS3
A2M RNF32
A2M IFIT3
A2M TSC22D1
A2M TK1
A2M LRP1
A2M HSPA5
A2M ECSIT
A2M CDC42
A2M PDGFB
A2M ATF7IP
A2M NCDN
A2M LONP1
A2M RAD23A
A2M CFTR
A2M TTR
A2M SMN1
A2M RHEB
A2M HMOX2
A2M PRAM1
A2M PAXIP1
A2M NGF
A2M NUDT21
A2M EXOSC1
A2M KLK3
A2M RAP1B
A2M ANXA7
A2M FARSA
A2M CTSB
A2M GEM
A2M MLST8
A2M TNFRSF14
A2M APOE
A2M MMP2
A2M AMBP
A2M IL10
A2M PAEP
A2M LCAT
A2M CYP2C8
A2M MAST1
A2M IL1B
A2M UFD1
A2M SHBG
A2M LEP
A2M TRAPPC5
A2M CELA1
A2M SPACA3
A2M GCDH
A2M PRDX2
A2M CDK2AP2
A2M KLK2
A2M SEPTIN8
A2M C11orf58
A2M CTSE
A2M ADAM19
A2M ELAVL3
A2M KLK13
A2M CYP2C18
A2M TGFBI
A2M OGA
A2M PDGFA
A2M MYOC
A2M CPB2
A2M B2M
A2M ADAMTS1
A2M IFIT5
A2M RPP14
A2M ANXA6
A2M IL4
A2M UMPS
PIAS2 NAV2
NAV2 RRAS
NAV2 MORF4L1
NAV2 ING5
NAV2 ING4
NAV2 RBM15
NAV2 RBM15B
NAV2 ADAT2
NAV2 CFAP58
SUMO2 KALRN
SUMO2 KIF18B
KALRN RAC1
KALRN PRKCB
KALRN FASLG
KALRN PAK1
KALRN SUMO3
KALRN NDEL1
KALRN COIL
KALRN SNCAIP
KALRN DISC1
KALRN PAM
KALRN GFI1B
KALRN PRKD2
KALRN EPHB2
PSME3 HLA-C
HLA-C PIN1
HLA-C MCM3
HLA-C TRIM28
HLA-C CALR
HLA-C MAPRE1
HLA-C PCNA
HLA-C PRMT1
HLA-C CLTC
HLA-C HSPA5
HLA-C CALM3
HLA-C LAMP1
HLA-C PSMA6
HLA-C IMPDH2
HLA-C WNK1
HLA-C EIF3L
HLA-C EIF3F
HLA-C CALM1
HLA-C HLA-A
HLA-C UGGT1
HLA-C CBR1
HLA-C PCBP1
HLA-C GANAB
HLA-C MAD2L2
HLA-C NUDT21
HLA-C MTM1
HLA-C PSMD6
HLA-C PSMA2
HLA-C PSMB4
HLA-C GMPS
HLA-C TUFM
HLA-C GSTM3
HLA-C CTPS1
HLA-C ACAT1
HLA-C CALM2
HLA-C NUDC
HLA-C SARS1
HLA-C KIR2DL1
HLA-C KIR2DL3
HLA-C HLA-B
HLA-C B2M
HLA-C SELENOF
HLA-C TAPBP
HLA-C TBCA
HLA-C TAP2
HLA-C KIR2DS1
HLA-C LILRB1
HLA-C KIR2DS2
HLA-C RHPN2
HLA-C LTA4H
HLA-C MICA
HLA-C HLA-C
HLA-C SETD4
HLA-C KIR2DS4
HLA-C KIR2DL2
CSNK2A1 PLD1
CSNK2A1 AQP4
CSNK2A1 LYST
CSNK2A1 ACE
CSNK2A1 LEO1
PLD1 RAC1
PLD1 SRC
PLD1 HIF1A
PLD1 ARF1
PLD1 CDC42
PLD1 SNCA
PLD1 RHOA
PLD1 VHL
PLD1 PKN1
PLD1 RALA
PLD1 RHEB
PLD1 PEA15
PLD1 AMPH
PLD1 EGLN1
PLD1 ACTA1
PLD1 BIN1
PLD1 ARF6
PLD1 CAV1
PLD1 CFL1
PLD1 CDS2
PLD1 CDS1
PLD1 CHDH
PLD1 STXBP1
PLD1 PLD1
PLD1 RHOG
PLD1 PIP5K1A
PLD1 RPS6KA3
PLD1 ARIH1
PLD1 PEMT
PLD1 PKN3
PLD1 PRKAA2
AQP4 DAG1
AQP4 AP2M1
AQP4 CSNK2A2
AQP4 DMD
AQP4 GJA8
AQP4 HPCAL4
AQP4 AP3M1
AQP4 AQP4
LYST MRPS31
LYST HGS
LYST CSNK2B
LYST YWHAQ
LYST HNRNPM
LYST YWHAB
LYST CALM2
LYST MED12
LYST CALM1
LYST MRPL17
LYST ESS2
LYST CENPJ
LYST EFS
LYST DNAJC14
LYST ZNF521
LYST PCBP4
LYST ESRRA
LYST NCDN
LYST VTA1
LYST CELF4
LYST KPNB1
LYST TNNI3
LYST CNTROB
USP7 SVIL
USP7 DHX40
SVIL AR
SVIL HSPA8
SVIL YWHAG
SVIL LUC7L2
SVIL PPARG
SVIL HSP90AB1
SVIL ACTN4
SVIL WNK1
SVIL TGFB1I1
SVIL HSPA1A
SVIL PTPRB
SVIL PPP1CC
SVIL CFTR
SVIL CAPZA2
SVIL LIMA1
SVIL MPP3
SVIL PI4KA
SVIL P2RX7
SVIL LAMA3
CTNNB1 MAGI1
CTNNB1 PTPRG
CTNNB1 TNRC6B
CTNNB1 PTPRJ
CTNNB1 PTPRZ1
CTNNB1 PTPRM
CTNNB1 TJP1
CTNNB1 LEO1
MAGI1 RAC1
MAGI1 LRP2
MAGI1 TFAP2A
MAGI1 DAG1
MAGI1 ADRB1
MAGI1 KIF1B
MAGI1 ASIC3
MAGI1 FCHSD2
MAGI1 CDH1
MAGI1 NET1
MAGI1 SYNPO
MAGI1 ACTN4
MAGI1 ADGRB1
MAGI1 DDN
MAGI1 PTPN14
MAGI1 KCNMA1
MAGI1 SFN
MAGI1 RASA1
MAGI1 TP53BP2
MAGI1 BZW1
MAGI1 WBP2
MAGI1 GBP2
MAGI1 RPS6KA3
MAGI1 AMOT
MAGI1 CLCN5
MAGI1 IGSF5
MAGI1 WBP1
MAGI1 IL6R
MAGI1 RASL11B
PTPRG ALK
PTPRG NTRK1
PTPRG MAPK3
PTPRG WAS
PTPRG PDGFRB
PTPRG GAB1
PTPRG EPOR
PTPRG DLG4
PTPRG PPFIA1
PTPRG CDH2
PTPRG PXN
PTPRG CSK
PTPRG PDPK1
PTPRG INSR
PTPRG PKD1
PTPRG TEC
PTPRG GRIN2B
PTPRG NSF
PTPRG PPFIA3
PTPRG TEK
PTPRG PPFIA2
PTPRG TIE1
PTPRG PTPRG
TNRC6B NFKB1
TNRC6B APBA3
TNRC6B SMAD2
TNRC6B CARM1
TNRC6B TNIP2
TNRC6B CSK
TNRC6B NINL
TNRC6B CNOT1
TNRC6B PAN3
TNRC6B AGO1
TNRC6B AGO3
TNRC6B AGO4
TNRC6B UBQLN4
TNRC6B GIGYF2
PTPRJ JAK2
PTPRJ ALK
PTPRJ NTRK1
PTPRJ TRIM25
PTPRJ MAPK3
PTPRJ KIT
PTPRJ WAS
PTPRJ PDGFRB
PTPRJ GAB1
PTPRJ TNK2
PTPRJ EPOR
PTPRJ NOP2
PTPRJ CTNND1
PTPRJ JUP
PTPRJ CDH2
PTPRJ PXN
PTPRJ PPP1R12A
PTPRJ CSK
PTPRJ PDPK1
PTPRJ PKP4
PTPRJ LEPR
PTPRJ INSR
PTPRJ GHR
PTPRJ PTPRJ
PTPRJ NSF
PTPRJ GRIN2B
PTPRJ TIE1
PTPRJ TEK
PTPRJ IL2RG
PTPRJ TEC
PTPRJ SDCBP
PTPRZ1 ALK
PTPRZ1 FYN
PTPRZ1 WAS
PTPRZ1 ARHGAP35
PTPRZ1 GIT1
PTPRZ1 PXN
PTPRZ1 CSK
PTPRZ1 VEGFA
PTPRZ1 ITGAV
PTPRZ1 ADD2
PTPRZ1 TNF
PTPRZ1 HMGB1
PTPRZ1 PTN
PTPRZ1 TNR
PTPRZ1 MDK
PTPRZ1 PTPRZ1
PTPRM RACK1
PTPRM CTNND1
PTPRM CDH1
PTPRM PTPRK
PTPRM BCCIP
PTPRM PPFIBP1
PTPRM PTPRS
PTPRM PCSK5
PTPRM PTPRM
TJP1 GRIN1
TJP1 HSP90AA2P
TJP1 CHUK
TJP1 CTNNA1
TJP1 CTTN
TJP1 MRE11
TJP1 TUBB
TJP1 ARVCF
TJP1 VIM
TJP1 TRPC4
TJP1 CDH1
TJP1 PTPN14
TJP1 ACTN4
TJP1 TJP2
TJP1 SPTAN1
TJP1 PRKCE
TJP1 RAE1
TJP1 ACTA1
TJP1 CFTR
TJP1 CGN
TJP1 U2AF1
TJP1 F11R
TJP1 KIRREL1
TJP1 GJA8
TJP1 GJA3
TJP1 GJA1
TJP1 OCLN
TJP1 GJD3
TJP1 KBTBD7
TJP1 VMP1
TJP1 CPSF6
TJP1 RAB8B
TJP1 U2AF2
TJP1 CLDN2
TJP1 GRIN2D
TJP1 SFPQ
TJP1 PRPF8
TJP1 CNKSR2
TJP1 NUDT21
TJP1 ERCC3
TJP1 NPHS1
TJP1 DHX16
TJP1 PLEC
TJP1 TJP3
TJP1 CLDN16
TJP1 CLDN7
TJP1 CLDN4
TJP1 MAGI3
TJP1 CLDN1
TJP1 TUBB4A
TJP1 CPSF7
TJP1 CAPRIN1
TJP1 GTF2H4
TJP1 KRT1
TJP1 TUBA1C
TJP1 PVR
TJP1 GJC1
TJP1 KRT10
TJP1 TJP1
TJP1 PTBP1
TJP1 CLP1
TJP1 CLDN3
TJP1 CLDN6
TJP1 JAM2
TJP1 CPSF3
TJP1 CLDN5
TJP1 CLDN8
TJP1 PCF11
TJP1 JAM3
TJP1 ANXA6
TJP1 GJB3
RBX1 RHOBTB3
RHOBTB3 HGS
RHOBTB3 VHL
RHOBTB3 CCNE1
RHOBTB3 CUL3
RHOBTB3 BHLHE40
RHOBTB3 RBPMS
RHOBTB3 ZRANB1
RHOBTB3 L3MBTL3
RHOBTB3 IHO1
RHOBTB3 RAB9A
RHOBTB3 RHOBTB2
RHOBTB3 RHOBTB3
RHOBTB3 UBXN11
RHOBTB3 PLIN3
RHOBTB3 RAB9B
RHOBTB3 EFHC2
RHOBTB3 USP54
RHOBTB3 TBX15
RHOBTB3 PLAGL2
PIN1 FOXP2
FOXP2 NFATC2
FOXP2 CTBP1
FOXP2 FOXP3
FOXP2 CDK3
FOXP2 CCNC
FOXP2 TLE5
FOXP2 SDCBP
FOXP2 LNX1
FOXP2 SP4
FOXP2 RPIA
FOXP2 FOXP1
FOXP2 FOXP4
FOXP2 TSACC
FOXP2 FAM124A
FOXP2 FOXP2
EP300 EMB
EP300 ETV4
ABL1 PAG1
ABL1 LRRK1
ABL1 RIN3
ABL1 ABR
ABL1 NCKAP5
ABL1 EFNA5
ABL1 RGS20
ABL1 TLN2
ABL1 ASB16
RANBP9 ENTPD1
SIAH1 KHDRBS3
SIAH1 KATNAL1
SIAH1 KIF22
PAX6 ITGB1
PAX6 UBE2F
PAX6 TLK2
PARP1 GZMB
PARP1 CHD7
DCAF7 BMPR1B
ZYX CASS4
ZYX PHF21A
SMAD1 MAST4
SMAD1 BMPR1B
SMAD1 STARD13
SMAD1 ARL4D
NLK ZHX3
NLK GRN
SIRT1 IRS2
SIRT1 KAT8
TLE1 HESX1
TLE1 HLA-DQA1
TLE1 ARL4D
WNK1 EPB41L2
WNK1 RIPOR2
WNK1 RAP1GAP2
WNK1 ABLIM1
WNK1 ABHD17A
WNK1 CEP95
RBBP4 PHF21A
SMAD2 DOCK8
SMAD2 ATP1B1
SMAD2 BMPR1B
SMAD2 PREX2
SMAD2 ANTXR2
SMAD2 ETV4
SMAD2 ARL4D
CTBP1 KLF3
CTBP1 PHF21A
SREBF2 ABLIM1
SREBF2 UCP2
PTCH1 CD74
FHL2 ITGB1
FHL2 NIBAN1
FHL2 ABLIM1
FHL2 PRR5L
FHL2 PHF21A
BTRC LPCAT1
BTRC DDIT4
DDX39B DHX8
HMGA1 MEIS2
SMAD3 PDZRN3
ZMYM2 PHF21A
PTPRE SRC
PTPRE CANX
PTPRE MAPK3
PTPRE FYN
PTPRE PDGFRB
PTPRE XPO1
PTPRE CSE1L
PTPRE KCNB1
PTPRE SAAL1
PTPRE XPO4
PTPRE PTPRE
PTPRE YES1
PTPRE PTPRS
PTPRE PTPRD
PTPRE KCNA5
ITGA1 PTPN2
ITGA1 ITGB1
ITGA1 AUP1
ITGA1 TGM2
ITGA1 TLN1
ITGA1 SHARPIN
ITGA1 BIN1
ITGA1 PTP4A3
ITGA1 LAMA1
ITGA1 TIMP2
ITGA1 COL8A1
ITGA1 COL13A1
ITGA1 ITGA1
ITGA1 MATN1
ITGA1 COL6A3
NTRK2 PTPN11
NTRK2 UBC
NTRK2 SNCA
NTRK2 TRAF6
NTRK2 FYN
NTRK2 ERBB4
NTRK2 PTPN1
NTRK2 FRS2
NTRK2 SH2B2
NTRK2 SH2B1
NTRK2 GIPC1
NTRK2 SQSTM1
NTRK2 NCK2
NTRK2 SHC3
NTRK2 SHC2
NTRK2 BDNF
NTRK2 NTF4
NTRK2 NDFIP1
NTRK2 UBB
NTRK2 DOK5
NTRK2 DYNLL1
NTRK2 KIDINS220
NTRK2 NGFR
NTRK2 SH2D1A
NTRK2 FRS3
NTRK2 NTRK2
NTRK2 KCNA3
NTRK2 NTF3
IRS2 CDK1
IRS2 JAK1
IRS2 PTPN11
IRS2 JAK2
IRS2 SOCS7
IRS2 NTRK1
IRS2 YWHAG
IRS2 SREBF1
IRS2 FOXO3
IRS2 NEDD4
IRS2 YWHAQ
IRS2 CHUK
IRS2 PIK3CA
IRS2 EPOR
IRS2 PIK3R2
IRS2 PIK3R3
IRS2 GRB10
IRS2 YWHAB
IRS2 USP15
IRS2 JAK3
IRS2 YWHAH
IRS2 SFN
IRS2 YWHAE
IRS2 IKBKB
IRS2 BCL2L1
IRS2 IKBKE
IRS2 ATP2A2
IRS2 SOCS3
IRS2 PIK3CD
IRS2 PTPRF
IRS2 UBTF
IRS2 IL4R
IRS2 ATP2A1
IRS2 FES
IRS2 TYK2
IRS2 INSR
IRS2 NISCH
IRS2 MPL
TRIO RAC1
TRIO BLMH
TRIO RHOA
TRIO PTPRF
TRIO NAV1
TRIO EXOC1
TRIO DISC1
TRIO PHLDA3
DGKG ALB
DGKG PLCE1
DGKG PLCB3
DGKG PLCB2
DGKG PLCD3
DGKG PLCD1
DGKG PLCD4
DGKG PLCB4
DGKG PLCXD2
DGKG PLCH1
DGKG PLCZ1
DGKG PLCH2
RIN3 SRC
RIN3 FYN
RIN3 RAB5A
RIN3 RABAC1
RIN3 RAB5C
RIN3 RAB5B
RIN3 BIN1
RIN3 RGS2
DDIT4 UBC
DDIT4 PRKN
DDIT4 GSK3B
DDIT4 HSPA4
DDIT4 DDB1
DDIT4 CUL4A
DDIT4 TXNIP
DDIT4 LRIF1
DDIT4 RIF1
PHACTR2 SRC
PHACTR2 ACTC1
NUMA1 EPB41L2
SMARCA4 CHD7
PRMT5 CACNB2
EED ITGAE
PHF1 ATXN7L1
WDR61 LEO1
POLA2 HELB
POLA2 CPE
EWSR1 POU5F1
CDK1 SAMHD1
CDK1 EFHD2
CDK1 RGPD3
CDK1 KIF22
PJA1 KIF22
KDM1A HESX1
KDM1A PHF21A
CPSF6 DHX8
NUDT21 DHX8
DDX5 DHX8
AR TPD52
AR DENND5A
AR ADAM10
AR POU5F1
RBBP7 PHF21A
CSNK2B MPP2
CHD4 ZFHX4
CHD4 PHF21A
HUWE1 PREX2
EHMT2 KLF3
EHMT2 ABHD17A
EHMT2 EPDR1
TRIM37 FAM107A
PRDM14 TXK
PBRM1 CHD7
SMARCC2 CHD7
SMARCC1 CHD7
ZRANB1 CTTNBP2
ZRANB1 SYT17
PAXBP1 DHX8
SALL4 POU5F1
H4C1 CHD7
H4C1 KAT8
H4C1 KIF18B
SMN1 AGAP1
RASA1 PAG1
NINL MTUS1
NINL SYT17
NINL L3MBTL4
NINL FAM107A
NINL CEP95
ATP1B1 UBC
ATP1B1 BACE1
ATP1B1 FXYD7
ATP1B1 NEDD4L
ATP1B1 LRIF1
ATP1B1 VDAC1
ATP1B1 PSME1
ATP1B1 RIF1
ATP1B1 DDAH2
ATP1B1 KMT2B
ATP1B1 NDRG2
ATP1B1 CRIP2
ATP1B1 FXYD1
ATP1B1 TRMT2A
PFDN1 TTC38
PFDN1 SYNDIG1
DNAJB11 SPRED1
CCDC85B FAM107A
CCDC85B SYT17
GADD45G PLEKHM1
CEP63 SYT17
TK1 AGAP1
TK1 TTC38
KRTAP10-9 ATXN7L1
KRTAP10-9 PCSK5
KRTAP10-9 IGSF8
PSMA3 CYBA
PSMA3 FAM171A2
CYBA RAC1
CYBA APPBP2
CYBA NCF1
CYBA NCF2
CYBA RBPMS
CYBA MDFI
CYBA TRIM23
CYBA NCF4
CYBA NOX1
CYBA CYBB
YWHAE SLC8A1
YWHAE EPB41L2
YWHAE RAP1GAP2
YWHAE RIPOR2
YWHAE ABHD17A
YWHAE KAT8
YWHAE CEP95
UBQLN4 ARL4C
UBQLN4 CTSB
UBQLN4 EPDR1
ZHX1 ZHX3
ZHX1 ZHX2
UBE2E1 RNF150
STUB1 TPD52
STUB1 RHBDF2
STUB1 BMPR1B
STUB1 POU5F1
ATXN1L EPB41L2
HSPA8 GABRB1
HSPA8 AIPL1
C1orf94 RBM47
C1orf94 MEIS2
OTX2 KLF3
OTX2 RBM47
RHOXF2 PLAC8
RHOXF2 ZNF683
RBFOX2 QKI
RBPMS QKI
RBPMS PLAC8
RBPMS SBF2
TBC1D5 FBXL7
TRAF2 FAM107A
TRAF2 KLF3
TRAF2 SYT17
TRAF2 ABLIM1
U2AF2 DHX8
RBFOX1 QKI
RBFOX1 RBM47
HIVEP1 RBM47
SYBU ARPC3
ATXN2 CD247
USP54 PCSK5
USP54 PLAC8
HSPA1A GZMA
HSPA1A PHF21A
SF1 SAMHD1
SF1 DHX8
VCP EPSTI1
VCP PTPN22
PRR20A ZNF683
SKP1 MTUS1
SKP1 FBXL7
CIRBP DHX8
PRKACA ATP2B1
PRKACA GABRB1
PRKACA CACNB2
PRKACA ITPR2
PRKACA HLA-A
PRKACA PPP1R9A
CST3 CTSB
FYN SKAP1
FYN PAG1
FYN CD3E
FYN CD247
FYN NCKAP5
FYN CLIC5
FYN TXK
FYN TRAT1
FYN ASB16
EFEMP2 FAM107A
EFEMP2 NTM
ZHX2 NFYA
ZHX2 HRAS
ZHX2 RRAS
ZHX2 DOCK1
ZHX2 IDE
ZHX2 ZHX3
ZHX2 ZHX2
TCEANC EVI5
UBE2E4P RNF150
SPEN DHX8
TOLLIP STN1
TOLLIP MVP
CCDC136 FAM107A
CCDC136 RASSF8
CCDC136 CEP95
ANKHD1 CTTNBP2
ADCY6 PDE7B
ADCY6 PDE7A
WDFY3 MAP1LC3B
WDFY3 MAP1LC3A
WDFY3 TRAF6
WDFY3 HTT
WDFY3 PIK3R3
WDFY3 TRIM27
WDFY3 SQSTM1
WDFY3 GABARAP
WDFY3 TRIM23
WDFY3 MDFI
WDFY3 CEP76
WDFY3 GABARAPL2
WDFY3 GABARAPL1
WDFY3 ATG5
WDFY3 MAP1LC3C
WDFY3 TRIM39
WDFY3 ADAMTSL4
WDFY3 ZBTB44
KLHL8 CA8
TRIP6 RANBP3L
TRIP6 EPDR1
HSPA1B GZMA
ZHX3 NFYA
ZHX3 ZHX3
MBP BMP2K
MBP TLK2
SUPT20H ATXN7L3
VSNL1 SPRED1
NFYA COL5A3
FAM168A MEIS2
PICALM BMP2K
CRX CA8
POGZ ZNF710
ADAM15 ITGB1
ADAM15 SH3RF3
HSFY1 RBM47
FNDC9 NKG7
FNDC9 CLEC2D
FNDC9 ST6GAL2
PRR20B ZNF683
C10orf55 RBM47
PRR20D ZNF683
PRR20C ZNF683
PRR20E ZNF683
KRTAP13-3 PCSK5
APP GSAP
TSG101 MVB12B
TSG101 HSH2D
HGS MTHFD1L
HGS CASK
HGS AHCYL1
HGS RASSF4
HGS FIGN
CSK PAG1
CSK CD247
CSK PTPN22
STAT5A CD247
PTPN11 IFNGR1
PTPN11 KLRC1
PTPN11 PAG1
PTPN11 CD33
PTPN11 SIGLEC11
PTPN11 MVP
CTNND1 PLPP3
ATP5F1C ATP5PF
EGF ADAM12
CDH1 TNS3
CDH1 ITGAE
STAT1 IFNGR1
STAT1 UBE2F
SRC SKAP1
SRC HLA-A
SRC ADAM12
SRC TXK
SRC TNS3
SRC TRAT1
SRC CD33
SRC ASB16
JAK2 IL12RB2
JAK2 IFNGR1
PTK6 MEIS2
NCK2 GAREM1
NCK2 CD3E
NCK2 TXK
PLSCR1 MVP
GRB10 EPHB1
GRB10 TXK
NRG1 MS4A4A
CD44 CD74
CD44 SLC7A11
SOCS3 IL12RB2
SOCS3 TXK
CAV1 POU3F3
CAV3 SLC8A1
ERBB3 HLA-A
ERBB3 TNS3
ERBB3 TXK
STAT5B CD247
RGS16 RGS20
MUC1 NKG7
MUC1 ADGRB3
PDGFRB PTPN22
HSPA4 GZMB
HSPA4 PRSS23
MAP3K12 RGS1
AP2M1 STON2
AP2M1 BMP2K
VAPA OSBPL6
SH3GL2 HLA-DQA1
UBASH3B DOC2A
TNK2 HSH2D
TNK2 MERTK
TNK2 RASGEF1C
LGALS1 ITGB1
LGALS1 CD7
UBC RGS20
UBC SH3RF3
UBC MINDY2
SMURF2 EPHA1
CALM1 OBSCN
CALM1 KCNQ3
CALM1 ATP2B1
STAM2 FAM189A2
RIN1 SPRED1
EMD KCNN3
EMD TMEM200A
EMD CD33
HNRNPH1 MBNL1
HNRNPH1 DHX8
DOCK4 FASLG
DOCK4 ELMO2
DOCK4 ELMO1
DOCK4 HNRNPL
DOCK4 YWHAB
ERBB4 SNTB2
ERBB4 NRG3
HSP90AB1 STARD13
CDC37 GRAMD2B
IRS4 CTSB
ZAP70 CD3E
ZAP70 CD247
ZAP70 PTPN22
ZAP70 TYROBP
ZAP70 PAG1
ZAP70 FCGR3A
SLA CD247
ANKS1A SPRED1
CSE1L ATP2B1
CSE1L MS4A4A
KPNB1 CD74
DNAJA1 ARL4D
SGPL1 EFNA5
FBXO6 ITGB1
FBXO6 GRN
SPTLC1 RGS20
AP2B1 FMNL2
AP1M1 SPATA6
AP1M1 LRMDA
AP1G1 SYNRG
SMC2 HLA-A
SFN SAMD4A
SFN FAM53B
SFN SHROOM3
SFN ABLIM1
SFN FAM189A2
SFN SASH1
SLC3A2 ITGB1
SLC3A2 SLC7A11
TUBA1A ITGB1
TUBA1A STARD13
TUBA1A POU5F1
DNM2 DOCK8
DNM2 UCP2
PTPRF RAP1GDS1
AP1B1 FMNL2
CANX ITGB1
CANX ATP2B1
CANX B2M
CANX IFNGR1
CANX FAM107A
EIF2B1 ARL4D
HLA-A HERC2
HLA-A PDIA3
HLA-A PRKCD
HLA-A COPB1
HLA-A CALR
HLA-A BCAP31
HLA-A DEK
HLA-A DERL1
HLA-A PRKCB
HLA-A HRAS
HLA-A PRKAR1A
HLA-A LAMP1
HLA-A PRKCI
HLA-A PRKCZ
HLA-A NRAS
HLA-A MAGEA4
HLA-A TAP1
HLA-A B2M
HLA-A GNAS
HLA-A TMEM129
HLA-A TGOLN2
HLA-A PRKCG
HLA-A PRKACG
HLA-A PRKACB
HLA-A PRKCE
HLA-A UBB
HLA-A LILRB1
HLA-A PRKCQ
HLA-A PRKCH
HLA-A COPG1
HLA-A SSR4
HLA-A UGGT1
HLA-A CD53
HLA-A HYOU1
HLA-A MS4A1
HLA-A TAPBP
HLA-A HLA-G
HLA-A TRA
HLA-A ATP2A3
HLA-A EFHD1
HLA-A MICOS13
HLA-A HLA-B
HLA-A CD82
HLA-A KIR3DL2
HLA-A MAGEA1
HLA-A CD81
HLA-A TAP2
HLA-A HLA-A
HLA-A UGGT2
HLA-A TRB
GNAS ADCY2
GNAS PTGDR
CTTN CTTNBP2
CTTN ARPC3
ATP5F1A ATP5PF
TNFRSF1A CDIPT
IKBKG SHTN1
IKBKG MERTK
IKBKG SCLT1
YWHAQ SLC8A1
YWHAQ EPB41L2
YWHAQ UCP2
YWHAB ITGB1
YWHAB SAMD4A
YWHAB SLC8A1
YWHAB EPB41L2
YWHAB UCP2
YWHAB SDK1
PRKCE ITGB1
PRKCE GABRB1
PRKCE PLEK
MAPT SLC1A2
DOK1 ITGB1
ACTN4 ITGB1
HCK AGK
PTPN22 PRKCD
PTPN22 NTRK1
PTPN22 WAS
PTPN22 PSTPIP2
PTPN22 CDH2
PTPN22 CD247
PTPN22 CD3E
PTPN22 PTPN22
PTPN22 PDPK1
PTPN22 GHR
STAP2 TXK
TGFA ADAM10
PRKCZ PLEK
PRKCZ PCSK5
PRKCZ GABRB1
SLA2 CD247
ITSN2 SRGAP2
S100A4 FCGR3A
PAK1 BMPR1B
WASL ARPC3
TNS3 APOA1
TNS3 KHDRBS1
TNS3 IGHG1
TNS3 DLC1
ARHGEF7 CASK
CTNNA1 TLN2
PPARG ZBTB20
KEAP1 WHRN
RBM25 DHX8
IQGAP1 CYBB
IQGAP1 LGR4
IQGAP1 CLIC5
PTPRB NRCAM
APEX1 GZMA
NCL CD3E
NCL GZMA
NCL POU5F1
NCL IGSF8
LMNA FAM169A
IGFBP2 ITGB1
NF1 SPRED1
NF1 CASK
LRRK1 LRRK2
LRRK1 BAG5
LRRK1 LRRK1
LRRK1 PAK4
LRRK1 RIMS1
LRRK1 LYZ
LRRK1 S100A8
LRRK1 C9orf163
NF2 ITGB1
RAB31 GDI1
RAB31 EEA1
RAB31 MPP3
RAB31 ALS2CL
PTPN2 ITGB1
HNRNPA3 DHX8
AXL ADAM10
B4GALT1 TUBB
B4GALT1 GPX6
B4GALT1 TUBA4A
B4GALT1 LALBA
B4GALT1 ST3GAL3
B4GALT1 B3GNT8
B4GALT1 CDK11A
B4GALT1 B4GALT1
B4GALT1 B4GAT1
B4GALT1 B3GNT3
B4GALT1 ST3GAL1
B4GALT1 B3GNT4
B4GALT1 ST3GAL2
B4GALT1 GCNT3
B4GALT1 ST6GAL1
B4GALT1 B3GNT2
B4GALT1 B3GNT7
B4GALT1 ST3GAL4
B4GALT1 FUT8
B4GALT1 OR10G4
PIK3CA GABRB1
KRAS RAP1GDS1
KRAS ITGB1
KRAS ATP2B1
